Patron Type Code,Patron Type Definition,Total Checkouts,Total Renewals,Age Range,Home Library Code,Home Library Definition,Circulation Active Month,Circulation Active Year,Notice Preference Code,Notice Preference Definition,Provided Email Address,Year Patron Registered,Outside of County,Supervisor District
0,ADULT,0,0,45 to 54 years,X,Main Library,,,z,email,True,2012,False,4.0
4,WELCOME,1,0,25 to 34 years,S7,Sunset,July,2013.0,z,email,True,2013,False,4.0
3,SENIOR,0,0,65 to 74 years,P3,Parkside,,,z,email,True,2011,True,
0,ADULT,6,3,25 to 34 years,X,Main Library,June,2016.0,z,email,True,2015,True,
4,WELCOME,0,0,20 to 24 years,B2,Bayview/Linda Brooks-Burton,,,z,email,True,2013,False,10.0
0,ADULT,0,0,20 to 24 years,W4,Western Addition,,,z,email,True,2014,False,3.0
0,ADULT,0,0,55 to 59 years,P3,Parkside,,,z,email,True,2015,False,4.0
0,ADULT,0,0,55 to 59 years,P3,Parkside,,,z,email,True,2015,False,4.0
0,ADULT,0,0,55 to 59 years,P3,Parkside,,,z,email,True,2015,False,4.0
0,ADULT,0,0,55 to 59 years,P3,Parkside,,,z,email,True,2015,False,4.0
0,ADULT,0,0,55 to 59 years,P3,Parkside,,,z,email,True,2015,False,4.0
0,ADULT,2,1,25 to 34 years,P1,Park,July,2016.0,z,email,True,2016,False,5.0
4,WELCOME,0,0,25 to 34 years,X,Main Library,,,z,email,True,2015,False,11.0
4,WELCOME,0,0,25 to 34 years,X,Main Library,,,z,email,True,2015,False,11.0
4,WELCOME,0,0,25 to 34 years,X,Main Library,,,z,email,True,2015,False,11.0
4,WELCOME,0,0,25 to 34 years,X,Main Library,,,z,email,True,2015,False,11.0
4,WELCOME,0,0,25 to 34 years,X,Main Library,,,z,email,True,2015,False,11.0
4,WELCOME,0,0,25 to 34 years,X,Main Library,,,z,email,True,2015,False,11.0
4,WELCOME,0,0,25 to 34 years,X,Main Library,,,z,email,True,2015,False,11.0
4,WELCOME,0,0,25 to 34 years,X,Main Library,,,z,email,True,2015,False,11.0
4,WELCOME,0,0,25 to 34 years,X,Main Library,,,z,email,True,2015,False,11.0
4,WELCOME,0,0,25 to 34 years,X,Main Library,,,z,email,True,2015,False,11.0
4,WELCOME,0,0,25 to 34 years,X,Main Library,,,z,email,True,2015,False,11.0
4,WELCOME,0,0,25 to 34 years,X,Main Library,,,z,email,True,2015,False,11.0
0,ADULT,0,0,20 to 24 years,P1,Park,,,z,email,True,2014,False,5.0
0,ADULT,0,0,20 to 24 years,P1,Park,,,z,email,True,2014,False,5.0
0,ADULT,1,0,25 to 34 years,M6,Mission,November,2015.0,p,phone,False,2015,True,
0,ADULT,0,0,35 to 44 years,M6,Mission,,,z,email,True,2011,False,8.0
0,ADULT,0,0,35 to 44 years,M6,Mission,,,z,email,True,2011,False,8.0
0,ADULT,0,0,25 to 34 years,M6,Mission,,,z,email,True,2014,False,9.0
0,ADULT,0,0,25 to 34 years,M6,Mission,,,z,email,True,2014,False,9.0
0,ADULT,0,0,25 to 34 years,M6,Mission,,,z,email,True,2014,False,9.0
0,ADULT,0,0,25 to 34 years,M6,Mission,,,z,email,True,2014,False,9.0
0,ADULT,0,0,25 to 34 years,M6,Mission,,,z,email,True,2014,False,9.0
0,ADULT,0,0,25 to 34 years,M6,Mission,,,z,email,True,2014,False,9.0
0,ADULT,0,0,25 to 34 years,M6,Mission,,,z,email,True,2014,False,9.0
0,ADULT,0,0,25 to 34 years,M6,Mission,,,z,email,True,2014,False,9.0
0,ADULT,0,0,25 to 34 years,M6,Mission,,,z,email,True,2014,False,9.0
0,ADULT,0,0,25 to 34 years,M6,Mission,,,z,email,True,2014,False,9.0
0,ADULT,0,0,25 to 34 years,M6,Mission,,,z,email,True,2014,False,9.0
0,ADULT,0,0,25 to 34 years,M6,Mission,,,z,email,True,2014,False,9.0
0,ADULT,0,0,25 to 34 years,M6,Mission,,,z,email,True,2014,False,9.0
0,ADULT,0,0,25 to 34 years,M6,Mission,,,z,email,True,2014,False,9.0
0,ADULT,0,0,25 to 34 years,M6,Mission,,,z,email,True,2014,False,9.0
0,ADULT,0,0,25 to 34 years,M6,Mission,,,z,email,True,2014,False,9.0
0,ADULT,0,0,25 to 34 years,M6,Mission,,,z,email,True,2014,False,9.0
0,ADULT,0,0,25 to 34 years,M6,Mission,,,z,email,True,2014,False,9.0
0,ADULT,0,0,25 to 34 years,M6,Mission,,,z,email,True,2014,False,9.0
0,ADULT,0,0,25 to 34 years,M6,Mission,,,z,email,True,2014,False,9.0
0,ADULT,0,0,25 to 34 years,M6,Mission,,,z,email,True,2014,False,9.0
0,ADULT,0,0,25 to 34 years,M6,Mission,,,z,email,True,2014,False,9.0
0,ADULT,0,0,25 to 34 years,M6,Mission,,,z,email,True,2014,False,9.0
0,ADULT,0,0,25 to 34 years,M6,Mission,,,z,email,True,2014,False,9.0
0,ADULT,0,0,25 to 34 years,M6,Mission,,,z,email,True,2014,False,9.0
0,ADULT,0,0,25 to 34 years,M6,Mission,,,z,email,True,2014,False,9.0
0,ADULT,0,0,25 to 34 years,M6,Mission,,,z,email,True,2014,False,9.0
0,ADULT,0,0,25 to 34 years,M6,Mission,,,z,email,True,2014,False,9.0
0,ADULT,0,0,25 to 34 years,M6,Mission,,,z,email,True,2014,False,9.0
0,ADULT,0,0,25 to 34 years,M6,Mission,,,z,email,True,2014,False,9.0
0,ADULT,0,0,25 to 34 years,M6,Mission,,,z,email,True,2014,False,9.0
0,ADULT,0,0,25 to 34 years,M6,Mission,,,z,email,True,2014,False,9.0
0,ADULT,0,0,25 to 34 years,M6,Mission,,,z,email,True,2014,False,9.0
0,ADULT,0,0,25 to 34 years,M6,Mission,,,z,email,True,2014,False,9.0
0,ADULT,0,0,25 to 34 years,M6,Mission,,,z,email,True,2014,False,9.0
0,ADULT,0,0,25 to 34 years,M6,Mission,,,z,email,True,2014,False,9.0
0,ADULT,0,0,25 to 34 years,M6,Mission,,,z,email,True,2014,False,9.0
0,ADULT,0,0,25 to 34 years,M6,Mission,,,z,email,True,2014,False,9.0
0,ADULT,0,0,25 to 34 years,M6,Mission,,,z,email,True,2014,False,9.0
0,ADULT,0,0,25 to 34 years,M6,Mission,,,z,email,True,2014,False,9.0
0,ADULT,0,0,25 to 34 years,M6,Mission,,,z,email,True,2014,False,9.0
0,ADULT,0,0,25 to 34 years,M6,Mission,,,z,email,True,2014,False,9.0
0,ADULT,0,0,25 to 34 years,M6,Mission,,,z,email,True,2014,False,9.0
0,ADULT,0,0,25 to 34 years,M6,Mission,,,z,email,True,2014,False,9.0
0,ADULT,0,0,45 to 54 years,G4,Glen Park,,,z,email,True,2009,False,
0,ADULT,0,0,60 to 64 years,X,Main Library,,,p,phone,False,2016,False,6.0
0,ADULT,0,0,60 to 64 years,X,Main Library,,,p,phone,False,2016,False,6.0
0,ADULT,0,0,60 to 64 years,X,Main Library,,,p,phone,False,2016,False,6.0
0,ADULT,0,0,45 to 54 years,X,Main Library,,,z,email,True,2009,False,
0,ADULT,0,0,45 to 54 years,X,Main Library,,,z,email,True,2009,False,
0,ADULT,0,0,45 to 54 years,X,Main Library,,,z,email,True,2009,False,
0,ADULT,0,0,45 to 54 years,X,Main Library,,,z,email,True,2009,False,
0,ADULT,0,0,45 to 54 years,X,Main Library,,,z,email,True,2009,False,
0,ADULT,0,0,25 to 34 years,X,Main Library,,,a,print,False,2014,False,8.0
0,ADULT,0,0,25 to 34 years,X,Main Library,,,a,print,False,2014,False,8.0
0,ADULT,0,0,25 to 34 years,X,Main Library,,,a,print,False,2014,False,8.0
0,ADULT,0,0,25 to 34 years,X,Main Library,,,a,print,False,2014,False,8.0
0,ADULT,0,0,25 to 34 years,X,Main Library,,,a,print,False,2014,False,8.0
0,ADULT,0,0,25 to 34 years,X,Main Library,,,a,print,False,2014,False,8.0
0,ADULT,0,0,25 to 34 years,X,Main Library,,,a,print,False,2014,False,8.0
0,ADULT,0,0,25 to 34 years,N4,Noe Valley/Sally Brunn,,,z,email,True,2014,False,8.0
0,ADULT,0,0,25 to 34 years,N4,Noe Valley/Sally Brunn,,,z,email,True,2014,False,8.0
0,ADULT,0,0,25 to 34 years,N4,Noe Valley/Sally Brunn,,,z,email,True,2014,False,8.0
0,ADULT,0,0,25 to 34 years,N4,Noe Valley/Sally Brunn,,,z,email,True,2014,False,8.0
0,ADULT,0,0,25 to 34 years,N4,Noe Valley/Sally Brunn,,,z,email,True,2014,False,8.0
0,ADULT,0,0,25 to 34 years,N4,Noe Valley/Sally Brunn,,,z,email,True,2014,False,8.0
0,ADULT,0,0,25 to 34 years,N4,Noe Valley/Sally Brunn,,,z,email,True,2014,False,8.0
0,ADULT,0,0,25 to 34 years,N4,Noe Valley/Sally Brunn,,,z,email,True,2014,False,8.0
0,ADULT,0,0,25 to 34 years,N4,Noe Valley/Sally Brunn,,,z,email,True,2014,False,8.0
0,ADULT,0,0,25 to 34 years,N4,Noe Valley/Sally Brunn,,,z,email,True,2014,False,8.0
0,ADULT,0,0,25 to 34 years,N4,Noe Valley/Sally Brunn,,,z,email,True,2014,False,8.0
0,ADULT,0,0,25 to 34 years,N4,Noe Valley/Sally Brunn,,,z,email,True,2014,False,8.0
0,ADULT,0,0,25 to 34 years,N4,Noe Valley/Sally Brunn,,,z,email,True,2014,False,8.0
0,ADULT,0,0,25 to 34 years,N4,Noe Valley/Sally Brunn,,,z,email,True,2014,False,8.0
0,ADULT,0,0,25 to 34 years,N4,Noe Valley/Sally Brunn,,,z,email,True,2014,False,8.0
0,ADULT,0,0,25 to 34 years,N4,Noe Valley/Sally Brunn,,,z,email,True,2014,False,8.0
0,ADULT,0,0,25 to 34 years,N4,Noe Valley/Sally Brunn,,,z,email,True,2014,False,8.0
0,ADULT,0,0,25 to 34 years,N4,Noe Valley/Sally Brunn,,,z,email,True,2014,False,8.0
0,ADULT,0,0,25 to 34 years,N4,Noe Valley/Sally Brunn,,,z,email,True,2014,False,8.0
0,ADULT,0,0,25 to 34 years,N4,Noe Valley/Sally Brunn,,,z,email,True,2014,False,8.0
0,ADULT,0,0,25 to 34 years,N4,Noe Valley/Sally Brunn,,,z,email,True,2014,False,8.0
0,ADULT,0,0,25 to 34 years,N4,Noe Valley/Sally Brunn,,,z,email,True,2014,False,8.0
0,ADULT,0,0,25 to 34 years,N4,Noe Valley/Sally Brunn,,,z,email,True,2014,False,8.0
0,ADULT,0,0,25 to 34 years,N4,Noe Valley/Sally Brunn,,,z,email,True,2014,False,8.0
0,ADULT,0,0,25 to 34 years,N4,Noe Valley/Sally Brunn,,,z,email,True,2014,False,8.0
0,ADULT,0,0,25 to 34 years,N4,Noe Valley/Sally Brunn,,,z,email,True,2014,False,8.0
0,ADULT,0,0,25 to 34 years,N4,Noe Valley/Sally Brunn,,,z,email,True,2014,False,8.0
0,ADULT,0,0,25 to 34 years,N4,Noe Valley/Sally Brunn,,,z,email,True,2014,False,8.0
0,ADULT,0,0,25 to 34 years,N4,Noe Valley/Sally Brunn,,,z,email,True,2014,False,8.0
0,ADULT,0,0,25 to 34 years,N4,Noe Valley/Sally Brunn,,,z,email,True,2014,False,8.0
16,DIGITAL ACCESS CARD,0,0,25 to 34 years,B2,Bayview/Linda Brooks-Burton,,,z,email,True,2016,False,10.0
16,DIGITAL ACCESS CARD,0,0,25 to 34 years,B2,Bayview/Linda Brooks-Burton,,,z,email,True,2016,False,10.0
0,ADULT,0,0,35 to 44 years,X,Main Library,November,2014.0,z,email,True,2014,True,
0,ADULT,0,0,35 to 44 years,X,Main Library,November,2014.0,z,email,True,2014,True,
0,ADULT,0,0,35 to 44 years,M6,Mission,,,z,email,True,2016,True,
0,ADULT,0,0,35 to 44 years,M6,Mission,,,z,email,True,2016,True,
0,ADULT,0,0,35 to 44 years,M6,Mission,,,z,email,True,2016,True,
0,ADULT,0,0,35 to 44 years,M6,Mission,,,z,email,True,2016,True,
0,ADULT,0,0,35 to 44 years,M6,Mission,,,z,email,True,2016,True,
0,ADULT,0,0,35 to 44 years,M6,Mission,,,z,email,True,2016,True,
0,ADULT,0,0,35 to 44 years,M6,Mission,,,z,email,True,2016,True,
0,ADULT,0,0,35 to 44 years,M6,Mission,,,z,email,True,2016,True,
0,ADULT,0,0,35 to 44 years,M6,Mission,,,z,email,True,2016,True,
0,ADULT,0,0,35 to 44 years,M6,Mission,,,z,email,True,2016,True,
0,ADULT,0,0,35 to 44 years,M6,Mission,,,z,email,True,2016,True,
0,ADULT,0,0,35 to 44 years,M6,Mission,,,z,email,True,2016,True,
0,ADULT,0,0,45 to 54 years,W2,West Portal,,,z,email,True,2010,False,4.0
0,ADULT,0,0,45 to 54 years,B2,Bayview/Linda Brooks-Burton,,,a,print,False,2013,False,10.0
0,ADULT,0,0,45 to 54 years,B2,Bayview/Linda Brooks-Burton,,,a,print,False,2013,False,10.0
0,ADULT,0,0,45 to 54 years,B2,Bayview/Linda Brooks-Burton,,,a,print,False,2013,False,10.0
0,ADULT,0,0,45 to 54 years,B2,Bayview/Linda Brooks-Burton,,,a,print,False,2013,False,10.0
0,ADULT,0,0,35 to 44 years,R3,Richmond,,,z,email,True,2012,False,2.0
16,DIGITAL ACCESS CARD,0,0,25 to 34 years,X,Main Library,,,z,email,True,2016,True,
16,DIGITAL ACCESS CARD,0,0,25 to 34 years,X,Main Library,,,z,email,True,2016,True,
16,DIGITAL ACCESS CARD,0,0,25 to 34 years,X,Main Library,,,z,email,True,2016,True,
16,DIGITAL ACCESS CARD,0,0,25 to 34 years,X,Main Library,,,z,email,True,2016,True,
16,DIGITAL ACCESS CARD,0,0,25 to 34 years,X,Main Library,,,z,email,True,2016,True,
16,DIGITAL ACCESS CARD,0,0,25 to 34 years,X,Main Library,,,z,email,True,2016,True,
16,DIGITAL ACCESS CARD,0,0,25 to 34 years,X,Main Library,,,z,email,True,2016,True,
16,DIGITAL ACCESS CARD,0,0,25 to 34 years,X,Main Library,,,z,email,True,2016,True,
16,DIGITAL ACCESS CARD,0,0,25 to 34 years,X,Main Library,,,z,email,True,2016,True,
16,DIGITAL ACCESS CARD,0,0,25 to 34 years,X,Main Library,,,z,email,True,2016,True,
16,DIGITAL ACCESS CARD,0,0,25 to 34 years,X,Main Library,,,z,email,True,2016,True,
16,DIGITAL ACCESS CARD,0,0,25 to 34 years,X,Main Library,,,z,email,True,2016,True,
16,DIGITAL ACCESS CARD,0,0,25 to 34 years,X,Main Library,,,z,email,True,2016,True,
16,DIGITAL ACCESS CARD,0,0,25 to 34 years,X,Main Library,,,z,email,True,2016,True,
16,DIGITAL ACCESS CARD,0,0,25 to 34 years,X,Main Library,,,z,email,True,2016,True,
16,DIGITAL ACCESS CARD,0,0,25 to 34 years,X,Main Library,,,z,email,True,2016,True,
16,DIGITAL ACCESS CARD,0,0,25 to 34 years,X,Main Library,,,z,email,True,2016,True,
16,DIGITAL ACCESS CARD,0,0,25 to 34 years,X,Main Library,,,z,email,True,2016,True,
16,DIGITAL ACCESS CARD,0,0,25 to 34 years,X,Main Library,,,z,email,True,2016,True,
16,DIGITAL ACCESS CARD,0,0,25 to 34 years,X,Main Library,,,z,email,True,2016,True,
16,DIGITAL ACCESS CARD,0,0,25 to 34 years,X,Main Library,,,z,email,True,2016,True,
16,DIGITAL ACCESS CARD,0,0,25 to 34 years,X,Main Library,,,z,email,True,2016,True,
16,DIGITAL ACCESS CARD,0,0,25 to 34 years,X,Main Library,,,z,email,True,2016,True,
16,DIGITAL ACCESS CARD,0,0,25 to 34 years,X,Main Library,,,z,email,True,2016,True,
16,DIGITAL ACCESS CARD,0,0,25 to 34 years,X,Main Library,,,z,email,True,2016,True,
16,DIGITAL ACCESS CARD,0,0,25 to 34 years,X,Main Library,,,z,email,True,2016,True,
0,ADULT,0,0,20 to 24 years,M4,Merced,,,z,email,True,2015,False,6.0
0,ADULT,2,0,25 to 34 years,R3,Richmond,May,2014.0,z,email,True,2014,False,1.0
4,WELCOME,0,0,35 to 44 years,X,Main Library,,,p,phone,False,2015,False,9.0
0,ADULT,0,0,25 to 34 years,X,Main Library,,,a,print,False,2014,False,6.0
0,ADULT,0,0,25 to 34 years,X,Main Library,,,a,print,False,2014,False,6.0
0,ADULT,0,0,25 to 34 years,X,Main Library,,,a,print,False,2014,False,6.0
0,ADULT,0,0,25 to 34 years,X,Main Library,,,a,print,False,2014,False,6.0
0,ADULT,0,0,25 to 34 years,X,Main Library,,,a,print,False,2014,False,6.0
0,ADULT,0,0,25 to 34 years,X,Main Library,,,a,print,False,2014,False,6.0
0,ADULT,0,0,25 to 34 years,X,Main Library,,,a,print,False,2014,False,6.0
0,ADULT,0,0,25 to 34 years,X,Main Library,,,a,print,False,2014,False,6.0
0,ADULT,8,0,25 to 34 years,X,Main Library,July,2016.0,z,email,True,2016,False,5.0
3,SENIOR,0,0,65 to 74 years,N4,Noe Valley/Sally Brunn,,,z,email,True,2014,True,
3,SENIOR,0,0,65 to 74 years,N4,Noe Valley/Sally Brunn,,,z,email,True,2014,True,
4,WELCOME,0,0,25 to 34 years,X,Main Library,,,z,email,True,2012,False,2.0
16,DIGITAL ACCESS CARD,0,0,25 to 34 years,P1,Park,,,a,print,False,2015,False,
16,DIGITAL ACCESS CARD,0,0,25 to 34 years,P1,Park,,,a,print,False,2015,False,
16,DIGITAL ACCESS CARD,0,0,25 to 34 years,P1,Park,,,a,print,False,2015,False,
16,DIGITAL ACCESS CARD,0,0,25 to 34 years,P1,Park,,,a,print,False,2015,False,
16,DIGITAL ACCESS CARD,0,0,25 to 34 years,P1,Park,,,a,print,False,2015,False,
16,DIGITAL ACCESS CARD,0,0,25 to 34 years,P1,Park,,,a,print,False,2015,False,
16,DIGITAL ACCESS CARD,0,0,25 to 34 years,P1,Park,,,a,print,False,2015,False,
16,DIGITAL ACCESS CARD,0,0,25 to 34 years,P1,Park,,,a,print,False,2015,False,
16,DIGITAL ACCESS CARD,0,0,25 to 34 years,P1,Park,,,a,print,False,2015,False,
16,DIGITAL ACCESS CARD,0,0,25 to 34 years,P1,Park,,,a,print,False,2015,False,
16,DIGITAL ACCESS CARD,0,0,25 to 34 years,P1,Park,,,a,print,False,2015,False,
3,SENIOR,0,0,65 to 74 years,B4,Bernal Heights,,,z,email,True,2012,False,9.0
3,SENIOR,0,0,65 to 74 years,B4,Bernal Heights,,,z,email,True,2012,False,9.0
0,ADULT,1,0,25 to 34 years,I5,Ingleside,March,2016.0,z,email,True,2016,False,11.0
0,ADULT,0,0,25 to 34 years,P7,Potrero,,,z,email,True,2014,False,9.0
0,ADULT,1,1,20 to 24 years,M4,Merced,January,2016.0,z,email,True,2015,True,
0,ADULT,8,0,25 to 34 years,X,Main Library,July,2016.0,z,email,True,2016,False,3.0
0,ADULT,0,0,45 to 54 years,P3,Parkside,,,z,email,True,2016,True,
0,ADULT,0,0,45 to 54 years,P3,Parkside,,,z,email,True,2016,True,
0,ADULT,0,0,45 to 54 years,P3,Parkside,,,z,email,True,2016,True,
0,ADULT,1,0,35 to 44 years,M8,Mission Bay,December,2013.0,z,email,True,2013,False,6.0
0,ADULT,0,0,45 to 54 years,X,Main Library,,,z,email,True,2011,False,
0,ADULT,4,0,25 to 34 years,M2,Marina,April,2016.0,z,email,True,2016,False,5.0
0,ADULT,0,0,60 to 64 years,R3,Richmond,,,z,email,True,2014,False,1.0
0,ADULT,0,0,60 to 64 years,R3,Richmond,,,z,email,True,2014,False,1.0
0,ADULT,0,0,60 to 64 years,R3,Richmond,,,z,email,True,2014,False,1.0
0,ADULT,0,0,60 to 64 years,R3,Richmond,,,z,email,True,2014,False,1.0
0,ADULT,0,0,60 to 64 years,R3,Richmond,,,z,email,True,2014,False,1.0
0,ADULT,0,0,20 to 24 years,X,Main Library,,,z,email,True,2016,False,11.0
0,ADULT,0,0,20 to 24 years,X,Main Library,,,z,email,True,2016,False,11.0
0,ADULT,0,0,20 to 24 years,X,Main Library,,,z,email,True,2016,False,11.0
0,ADULT,0,0,20 to 24 years,X,Main Library,,,z,email,True,2016,False,11.0
0,ADULT,0,0,20 to 24 years,X,Main Library,,,z,email,True,2016,False,11.0
0,ADULT,1,0,35 to 44 years,X,Main Library,October,2015.0,z,email,True,2015,False,3.0
0,ADULT,0,0,45 to 54 years,R3,Richmond,,,z,email,True,2014,False,2.0
0,ADULT,0,0,45 to 54 years,R3,Richmond,,,z,email,True,2014,False,2.0
0,ADULT,0,0,45 to 54 years,W2,West Portal,,,z,email,True,2015,False,8.0
4,WELCOME,1,0,25 to 34 years,X,Main Library,August,2013.0,z,email,True,2013,False,6.0
4,WELCOME,1,0,25 to 34 years,X,Main Library,August,2013.0,z,email,True,2013,False,6.0
4,WELCOME,1,0,25 to 34 years,X,Main Library,August,2013.0,z,email,True,2013,False,6.0
4,WELCOME,1,0,25 to 34 years,X,Main Library,August,2013.0,z,email,True,2013,False,6.0
4,WELCOME,1,0,25 to 34 years,X,Main Library,August,2013.0,z,email,True,2013,False,6.0
4,WELCOME,1,0,25 to 34 years,X,Main Library,August,2013.0,z,email,True,2013,False,6.0
0,ADULT,1,0,25 to 34 years,X,Main Library,August,2012.0,z,email,True,2012,False,3.0
0,ADULT,1,0,25 to 34 years,X,Main Library,August,2012.0,z,email,True,2012,False,3.0
0,ADULT,0,0,55 to 59 years,A5,Anza,,,z,email,True,2015,False,1.0
0,ADULT,0,0,55 to 59 years,A5,Anza,,,z,email,True,2015,False,1.0
0,ADULT,0,0,55 to 59 years,A5,Anza,,,z,email,True,2015,False,1.0
0,ADULT,0,0,25 to 34 years,M6,Mission,,,p,phone,False,2016,False,9.0
0,ADULT,0,0,25 to 34 years,M6,Mission,,,p,phone,False,2016,False,9.0
0,ADULT,0,0,35 to 44 years,M4,Merced,,,z,email,True,2016,False,4.0
0,ADULT,1,0,20 to 24 years,X,Main Library,March,2015.0,z,email,True,2015,True,
0,ADULT,3,0,25 to 34 years,E7,Eureka Valley/Harvey Milk Memorial,June,2016.0,z,email,True,2016,False,8.0
0,ADULT,2,0,20 to 24 years,X,Main Library,December,2013.0,z,email,True,2013,True,
0,ADULT,0,0,25 to 34 years,E9,Excelsior,,,z,email,True,2016,True,
0,ADULT,0,0,25 to 34 years,E9,Excelsior,,,z,email,True,2016,True,
0,ADULT,0,0,25 to 34 years,E9,Excelsior,,,z,email,True,2016,True,
0,ADULT,0,0,25 to 34 years,E9,Excelsior,,,z,email,True,2016,True,
0,ADULT,0,0,25 to 34 years,E9,Excelsior,,,z,email,True,2016,True,
0,ADULT,3,0,25 to 34 years,X,Main Library,March,2015.0,z,email,True,2015,False,2.0
4,WELCOME,1,0,25 to 34 years,X,Main Library,October,2013.0,z,email,True,2013,False,5.0
4,WELCOME,1,0,25 to 34 years,X,Main Library,October,2013.0,z,email,True,2013,False,5.0
0,ADULT,2,0,25 to 34 years,M8,Mission Bay,April,2016.0,z,email,True,2016,False,8.0
0,ADULT,0,0,25 to 34 years,C2,Chinatown,,,z,email,True,2014,False,3.0
0,ADULT,0,0,25 to 34 years,C2,Chinatown,,,z,email,True,2014,False,3.0
0,ADULT,0,0,25 to 34 years,C2,Chinatown,,,z,email,True,2014,False,3.0
0,ADULT,0,0,25 to 34 years,C2,Chinatown,,,z,email,True,2014,False,3.0
0,ADULT,0,0,25 to 34 years,C2,Chinatown,,,z,email,True,2014,False,3.0
0,ADULT,0,0,25 to 34 years,C2,Chinatown,,,z,email,True,2014,False,3.0
0,ADULT,0,0,25 to 34 years,C2,Chinatown,,,z,email,True,2014,False,3.0
0,ADULT,0,0,25 to 34 years,C2,Chinatown,,,z,email,True,2014,False,3.0
0,ADULT,0,0,25 to 34 years,C2,Chinatown,,,z,email,True,2014,False,3.0
0,ADULT,0,0,25 to 34 years,C2,Chinatown,,,z,email,True,2014,False,3.0
0,ADULT,0,0,25 to 34 years,C2,Chinatown,,,z,email,True,2014,False,3.0
0,ADULT,0,0,25 to 34 years,C2,Chinatown,,,z,email,True,2014,False,3.0
0,ADULT,0,0,25 to 34 years,C2,Chinatown,,,z,email,True,2014,False,3.0
0,ADULT,0,0,25 to 34 years,C2,Chinatown,,,z,email,True,2014,False,3.0
0,ADULT,0,0,25 to 34 years,C2,Chinatown,,,z,email,True,2014,False,3.0
0,ADULT,0,0,25 to 34 years,C2,Chinatown,,,z,email,True,2014,False,3.0
0,ADULT,0,0,25 to 34 years,C2,Chinatown,,,z,email,True,2014,False,3.0
0,ADULT,0,0,25 to 34 years,C2,Chinatown,,,z,email,True,2014,False,3.0
0,ADULT,0,0,25 to 34 years,C2,Chinatown,,,z,email,True,2014,False,3.0
0,ADULT,0,0,25 to 34 years,C2,Chinatown,,,z,email,True,2014,False,3.0
0,ADULT,0,0,25 to 34 years,C2,Chinatown,,,z,email,True,2014,False,3.0
0,ADULT,0,0,25 to 34 years,C2,Chinatown,,,z,email,True,2014,False,3.0
0,ADULT,0,0,25 to 34 years,C2,Chinatown,,,z,email,True,2014,False,3.0
0,ADULT,0,0,20 to 24 years,B2,Bayview/Linda Brooks-Burton,,,z,email,True,2016,False,10.0
0,ADULT,0,0,20 to 24 years,B2,Bayview/Linda Brooks-Burton,,,z,email,True,2016,False,10.0
0,ADULT,0,0,20 to 24 years,B2,Bayview/Linda Brooks-Burton,,,z,email,True,2016,False,10.0
0,ADULT,1,2,25 to 34 years,X,Main Library,April,2016.0,z,email,True,2016,True,
0,ADULT,0,0,60 to 64 years,G6,Golden Gate Valley,,,z,email,True,2012,True,
0,ADULT,1,0,25 to 34 years,M6,Mission,June,2016.0,z,email,True,2016,False,9.0
0,ADULT,0,0,35 to 44 years,X,Main Library,April,2014.0,z,email,True,2014,False,9.0
0,ADULT,4,0,60 to 64 years,X,Main Library,June,2014.0,z,email,True,2014,True,
4,WELCOME,1,0,25 to 34 years,X,Main Library,October,2014.0,a,print,False,2014,False,
4,WELCOME,1,0,25 to 34 years,X,Main Library,October,2014.0,a,print,False,2014,False,
0,ADULT,0,0,35 to 44 years,S7,Sunset,,,z,email,True,2014,False,4.0
0,ADULT,0,0,35 to 44 years,S7,Sunset,,,z,email,True,2014,False,4.0
0,ADULT,0,0,35 to 44 years,S7,Sunset,,,z,email,True,2014,False,4.0
0,ADULT,0,0,35 to 44 years,S7,Sunset,,,z,email,True,2014,False,4.0
0,ADULT,0,0,35 to 44 years,S7,Sunset,,,z,email,True,2014,False,4.0
0,ADULT,0,0,35 to 44 years,S7,Sunset,,,z,email,True,2014,False,4.0
0,ADULT,0,0,35 to 44 years,S7,Sunset,,,z,email,True,2014,False,4.0
0,ADULT,0,0,35 to 44 years,S7,Sunset,,,z,email,True,2014,False,4.0
0,ADULT,0,0,35 to 44 years,S7,Sunset,,,z,email,True,2014,False,4.0
0,ADULT,0,0,35 to 44 years,S7,Sunset,,,z,email,True,2014,False,4.0
0,ADULT,0,0,35 to 44 years,S7,Sunset,,,z,email,True,2014,False,4.0
0,ADULT,0,0,35 to 44 years,S7,Sunset,,,z,email,True,2014,False,4.0
0,ADULT,0,0,35 to 44 years,S7,Sunset,,,z,email,True,2014,False,4.0
0,ADULT,0,0,35 to 44 years,S7,Sunset,,,z,email,True,2014,False,4.0
0,ADULT,0,0,35 to 44 years,S7,Sunset,,,z,email,True,2014,False,4.0
0,ADULT,0,0,35 to 44 years,S7,Sunset,,,z,email,True,2014,False,4.0
0,ADULT,0,0,35 to 44 years,S7,Sunset,,,z,email,True,2014,False,4.0
0,ADULT,0,0,35 to 44 years,S7,Sunset,,,z,email,True,2014,False,4.0
0,ADULT,0,0,25 to 34 years,R3,Richmond,,,z,email,True,2014,False,4.0
0,ADULT,0,0,25 to 34 years,R3,Richmond,,,z,email,True,2014,False,4.0
0,ADULT,0,0,25 to 34 years,R3,Richmond,,,z,email,True,2014,False,4.0
3,SENIOR,0,0,65 to 74 years,X,Main Library,January,2015.0,z,email,True,2010,True,
